"gene_id","length"
"ENSG00000167912",2877
"ENSG00000167920",3086
"ENSG00000167925",9816
"ENSG00000167930",9885
"ENSG00000167945",1209
"ENSG00000167962",16266
"ENSG00000167964",7484
"ENSG00000167965",22399
"ENSG00000167967",12602
"ENSG00000167968",3485
"ENSG00000167969",5574
"ENSG00000167971",6384
"ENSG00000167972",12479
"ENSG00000167977",4925
"ENSG00000167978",33736
"ENSG00000167981",1831
"ENSG00000167984",20745
"ENSG00000167985",5081
"ENSG00000167986",25372
"ENSG00000167987",4797
"ENSG00000167992",10388
"ENSG00000167994",4635
"ENSG00000167995",19146
"ENSG00000167996",6500
"ENSG00000168000",13865
"ENSG00000168002",4983
"ENSG00000168003",16657
"ENSG00000168004",8362
"ENSG00000168005",3106
"ENSG00000168010",21639
"ENSG00000168014",23010
"ENSG00000168016",17062
"ENSG00000168026",19252
"ENSG00000168028",8021
"ENSG00000168032",3772
"ENSG00000168036",13229
"ENSG00000168038",9724
"ENSG00000168040",1841
"ENSG00000168056",20799
"ENSG00000168060",15387
"ENSG00000168061",6922
"ENSG00000168062",8357
"ENSG00000168066",17169
"ENSG00000168067",9454
"ENSG00000168071",19402
"ENSG00000168077",4058
"ENSG00000168078",4397
"ENSG00000168079",7854
"ENSG00000168090",6976
"ENSG00000168092",10725
"ENSG00000168096",19520
"ENSG00000168101",6165
"ENSG00000168116",6038
"ENSG00000168118",4636
"ENSG00000168122",3216
"ENSG00000168124",942
"ENSG00000168135",2065
"ENSG00000168137",24576
"ENSG00000168140",2806
"ENSG00000168148",481
"ENSG00000168152",8938
"ENSG00000168158",1036
"ENSG00000168159",6382
"ENSG00000168172",18413
"ENSG00000168175",8096
"ENSG00000168209",3022
"ENSG00000168214",17753
"ENSG00000168216",3892
"ENSG00000168228",7421
"ENSG00000168229",4158
"ENSG00000168234",11010
"ENSG00000168237",12005
"ENSG00000168246",3301
"ENSG00000168255",14181
"ENSG00000168256",18899
"ENSG00000168259",15247
"ENSG00000168263",2186
"ENSG00000168264",6377
"ENSG00000168268",11345
"ENSG00000168273",2931
"ENSG00000168274",547
"ENSG00000168275",2204
"ENSG00000168280",12447
"ENSG00000168282",2710
"ENSG00000168283",7570
"ENSG00000168286",1885
"ENSG00000168288",3513
"ENSG00000168291",11193
"ENSG00000168297",12690
"ENSG00000168300",10269
"ENSG00000168301",7023
"ENSG00000168303",7668
"ENSG00000168306",8701
"ENSG00000168309",9902
"ENSG00000168310",4720
"ENSG00000168334",15096
"ENSG00000168350",3151
"ENSG00000168356",9511
"ENSG00000168374",7851
"ENSG00000168385",19349
"ENSG00000168386",20399
"ENSG00000168389",8618
"ENSG00000168393",4629
"ENSG00000168394",7387
"ENSG00000168395",11626
"ENSG00000168397",19561
"ENSG00000168398",16682
"ENSG00000168404",11127
"ENSG00000168405",7895
"ENSG00000168411",11605
"ENSG00000168427",5819
"ENSG00000168434",6672
"ENSG00000168438",10890
"ENSG00000168439",7768
"ENSG00000168453",14708
"ENSG00000168454",7736
"ENSG00000168461",8486
"ENSG00000168476",5732
"ENSG00000168477",21441
"ENSG00000168481",11172
"ENSG00000168487",17473
"ENSG00000168488",22959
"ENSG00000168490",7668
"ENSG00000168491",5976
"ENSG00000168495",8557
"ENSG00000168496",3840
"ENSG00000168497",3229
"ENSG00000168502",25023
"ENSG00000168517",5409
"ENSG00000168522",19371
"ENSG00000168528",7684
"ENSG00000168538",12697
"ENSG00000168542",8942
"ENSG00000168546",13799
"ENSG00000168556",2571
"ENSG00000168564",7462
"ENSG00000168566",6783
"ENSG00000168569",3444
"ENSG00000168575",11478
"ENSG00000168589",2640
"ENSG00000168591",21494
"ENSG00000168610",15577
"ENSG00000168612",4937
"ENSG00000168614",21392
"ENSG00000168615",12902
"ENSG00000168621",5436
"ENSG00000168646",9684
"ENSG00000168653",629
"ENSG00000168658",19930
"ENSG00000168661",12524
"ENSG00000168672",6248
"ENSG00000168675",38737
"ENSG00000168676",14601
"ENSG00000168679",9293
"ENSG00000168685",10788
"ENSG00000168701",7605
"ENSG00000168702",19480
"ENSG00000168710",7598
"ENSG00000168724",15911
"ENSG00000168734",3218
"ENSG00000168743",13984
"ENSG00000168754",6418
"ENSG00000168758",14133
"ENSG00000168763",7958
"ENSG00000168765",11559
"ENSG00000168769",50305
"ENSG00000168778",6981
"ENSG00000168779",8497
"ENSG00000168781",18684
"ENSG00000168785",13216
"ENSG00000168792",3592
"ENSG00000168795",4627
"ENSG00000168802",11845
"ENSG00000168803",10111
"ENSG00000168806",5913
"ENSG00000168807",12172
"ENSG00000168811",6031
"ENSG00000168813",18076
"ENSG00000168818",10427
"ENSG00000168824",12857
"ENSG00000168826",10983
"ENSG00000168827",15445
"ENSG00000168843",10649
"ENSG00000168852",1888
"ENSG00000168872",18504
"ENSG00000168874",9049
"ENSG00000168876",13227
"ENSG00000168878",8677
"ENSG00000168883",11935
"ENSG00000168884",7688
"ENSG00000168887",6992
"ENSG00000168890",10077
"ENSG00000168894",2823
"ENSG00000168899",1253
"ENSG00000168904",17389
"ENSG00000168906",6997
"ENSG00000168913",1082
"ENSG00000168916",18477
"ENSG00000168917",6474
"ENSG00000168918",13739
"ENSG00000168924",11593
"ENSG00000168925",1280
"ENSG00000168928",4779
"ENSG00000168936",9369
"ENSG00000168938",2523
"ENSG00000168939",9019
"ENSG00000168944",14406
"ENSG00000168952",13873
"ENSG00000168955",2838
"ENSG00000168958",19376
"ENSG00000168961",15426
"ENSG00000168970",14478
"ENSG00000168992",2044
"ENSG00000168993",5148
"ENSG00000168994",4518
"ENSG00000169016",12856
"ENSG00000169018",9153
"ENSG00000169019",1930
"ENSG00000169020",1521
"ENSG00000169021",1530
"ENSG00000169026",7208
"ENSG00000169031",10906
"ENSG00000169032",5680
"ENSG00000169045",34035
"ENSG00000169047",10211
"ENSG00000169057",15773
"ENSG00000169062",7647
"ENSG00000169071",12187
"ENSG00000169075",1477
"ENSG00000169083",20125
"ENSG00000169084",5226
"ENSG00000169085",14551
"ENSG00000169087",9180
"ENSG00000169093",5443
"ENSG00000169100",3329
"ENSG00000169105",4162
"ENSG00000169116",9240
"ENSG00000169118",10106
"ENSG00000169122",6324
"ENSG00000169126",8611
"ENSG00000169129",9987
"ENSG00000169131",3380
"ENSG00000169136",5047
"ENSG00000169139",10991
"ENSG00000169155",12690
"ENSG00000169169",15615
"ENSG00000169174",9149
"ENSG00000169180",15006
"ENSG00000169184",8732
"ENSG00000169188",3973
"ENSG00000169189",6847
"ENSG00000169193",7716
"ENSG00000169194",5064
"ENSG00000169203",7404
"ENSG00000169213",12844
"ENSG00000169217",4542
"ENSG00000169218",9233
"ENSG00000169220",9896
"ENSG00000169221",12656
"ENSG00000169223",5044
"ENSG00000169228",9161
"ENSG00000169230",5374
"ENSG00000169231",10416
"ENSG00000169239",11424
"ENSG00000169241",8864
"ENSG00000169242",4797
"ENSG00000169245",1173
"ENSG00000169246",13304
"ENSG00000169247",34988
"ENSG00000169249",2373
"ENSG00000169251",8099
"ENSG00000169252",2041
"ENSG00000169255",14381
"ENSG00000169258",4211
"ENSG00000169271",763
"ENSG00000169282",13847
"ENSG00000169288",4078
"ENSG00000169297",3714
"ENSG00000169299",8268
"ENSG00000169302",11118
"ENSG00000169306",4468
"ENSG00000169313",2726
"ENSG00000169314",4205
"ENSG00000169330",12106
"ENSG00000169359",13057
"ENSG00000169371",7380
"ENSG00000169372",9505
"ENSG00000169375",17773
"ENSG00000169379",18320
"ENSG00000169398",36933
"ENSG00000169402",11577
"ENSG00000169403",6327
"ENSG00000169410",5882
"ENSG00000169418",6415
"ENSG00000169429",2868
"ENSG00000169432",17871
"ENSG00000169435",12621
"ENSG00000169439",7891
"ENSG00000169446",7118
"ENSG00000169490",8309
"ENSG00000169495",2095
"ENSG00000169499",18444
"ENSG00000169504",7655
"ENSG00000169507",9316
"ENSG00000169515",3213
"ENSG00000169519",14290
"ENSG00000169554",34586
"ENSG00000169564",1748
"ENSG00000169567",5873
"ENSG00000169570",8157
"ENSG00000169583",2543
"ENSG00000169592",15324
"ENSG00000169594",5578
"ENSG00000169598",8938
"ENSG00000169599",4905
"ENSG00000169604",10178
"ENSG00000169607",12659
"ENSG00000169609",8652
"ENSG00000169612",1568
"ENSG00000169621",10795
"ENSG00000169627",2341
"ENSG00000169629",9950
"ENSG00000169635",11831
"ENSG00000169641",16367
"ENSG00000169660",11578
"ENSG00000169668",4010
"ENSG00000169679",11653
"ENSG00000169682",10125
"ENSG00000169683",6448
"ENSG00000169684",5672
"ENSG00000169689",6027
"ENSG00000169692",4141
"ENSG00000169696",23698
"ENSG00000169710",12606
"ENSG00000169714",7124
"ENSG00000169715",1532
"ENSG00000169718",15054
"ENSG00000169727",16420
"ENSG00000169733",14356
"ENSG00000169738",9569
"ENSG00000169740",2670
"ENSG00000169744",14843
"ENSG00000169750",2885
"ENSG00000169752",10778
"ENSG00000169756",12944
"ENSG00000169758",8148
"ENSG00000169760",18184
"ENSG00000169762",14048
"ENSG00000169764",16520
"ENSG00000169777",2563
"ENSG00000169783",10123
"ENSG00000169813",6401
"ENSG00000169814",10858
"ENSG00000169826",3752
"ENSG00000169836",5190
"ENSG00000169851",17138
"ENSG00000169855",19340
"ENSG00000169857",2246
"ENSG00000169860",3106
"ENSG00000169871",5895
"ENSG00000169884",6312
"ENSG00000169885",3753
"ENSG00000169891",13392
"ENSG00000169895",6733
"ENSG00000169902",4363
"ENSG00000169905",23358
"ENSG00000169908",6474
"ENSG00000169914",7131
"ENSG00000169918",8349
"ENSG00000169919",11584
"ENSG00000169925",8594
"ENSG00000169926",10200
"ENSG00000169933",8465
"ENSG00000169946",19108
"ENSG00000169951",6543
"ENSG00000169953",6831
"ENSG00000169955",10352
"ENSG00000169957",4311
"ENSG00000169962",3433
"ENSG00000169964",4097
"ENSG00000169967",11998
"ENSG00000169972",5263
"ENSG00000169976",737
"ENSG00000169981",7743
"ENSG00000169989",2472
"ENSG00000169991",6952
"ENSG00000169992",8389
"ENSG00000169994",16442
"ENSG00000170004",18387
"ENSG00000170006",12087
"ENSG00000170011",13151
"ENSG00000170017",14529
"ENSG00000170027",3745
"ENSG00000170035",7355
"ENSG00000170037",16487
"ENSG00000170043",3241
"ENSG00000170044",5816
"ENSG00000170049",7918
"ENSG00000170074",13407
"ENSG00000170075",6588
"ENSG00000170085",11383
"ENSG00000170088",8427
"ENSG00000170089",7347
"ENSG00000170092",3612
"ENSG00000170100",7158
"ENSG00000170113",21460
"ENSG00000170122",2181
"ENSG00000170142",6635
"ENSG00000170144",8473
"ENSG00000170145",10222
"ENSG00000170153",16321
"ENSG00000170160",32744
"ENSG00000170161",4277
"ENSG00000170175",8406
"ENSG00000170185",16071
"ENSG00000170190",6307
"ENSG00000170191",3964
"ENSG00000170209",3051
"ENSG00000170214",1738
"ENSG00000170222",4695
"ENSG00000170234",9372
"ENSG00000170236",2960
"ENSG00000170242",22884
"ENSG00000170248",15010
"ENSG00000170260",5230
"ENSG00000170262",2506
"ENSG00000170264",12662
"ENSG00000170265",5477
"ENSG00000170266",11522
"ENSG00000170270",1552
"ENSG00000170271",15840
"ENSG00000170275",8451
"ENSG00000170276",2227
"ENSG00000170291",8544
"ENSG00000170293",1612
"ENSG00000170296",4464
"ENSG00000170310",6166
"ENSG00000170312",7134
"ENSG00000170315",4354
"ENSG00000170322",10051
"ENSG00000170323",2737
"ENSG00000170325",14336
"ENSG00000170340",5199
"ENSG00000170345",9099
"ENSG00000170348",8520
"ENSG00000170356",3846
"ENSG00000170364",9131
"ENSG00000170365",12505
"ENSG00000170373",1301
"ENSG00000170379",12482
"ENSG00000170381",8053
"ENSG00000170382",9130
"ENSG00000170385",5474
"ENSG00000170390",8818
"ENSG00000170396",4690
"ENSG00000170409",331
"ENSG00000170412",13391
"ENSG00000170417",13100
"ENSG00000170421",14550
"ENSG00000170425",3610
"ENSG00000170426",1765
"ENSG00000170430",4083
"ENSG00000170439",1506
"ENSG00000170442",3718
"ENSG00000170445",13677
"ENSG00000170448",9842
"ENSG00000170456",14139
"ENSG00000170458",3856
"ENSG00000170464",9431
"ENSG00000170469",2998
"ENSG00000170471",25077
"ENSG00000170473",5812
"ENSG00000170476",8519
"ENSG00000170477",6077
"ENSG00000170482",4809
"ENSG00000170485",18454
"ENSG00000170498",709
"ENSG00000170500",15003
"ENSG00000170502",6118
"ENSG00000170509",2652
"ENSG00000170515",5443
"ENSG00000170522",11309
"ENSG00000170525",12483
"ENSG00000170537",8906
"ENSG00000170540",6538
"ENSG00000170542",4118
"ENSG00000170545",7880
"ENSG00000170558",6736
"ENSG00000170561",4817
"ENSG00000170571",9147
"ENSG00000170577",2205
"ENSG00000170579",19421
"ENSG00000170581",12473
"ENSG00000170584",9669
"ENSG00000170590",727
"ENSG00000170604",2511
"ENSG00000170606",6067
"ENSG00000170615",8966
"ENSG00000170616",3778
"ENSG00000170619",7269
"ENSG00000170624",12629
"ENSG00000170629",8637
"ENSG00000170631",9975
"ENSG00000170632",11486
"ENSG00000170633",9826
"ENSG00000170634",7421
"ENSG00000170638",9563
"ENSG00000170647",1853
"ENSG00000170653",20948
"ENSG00000170667",9705
"ENSG00000170677",9367
"ENSG00000170681",2615
"ENSG00000170684",1744
"ENSG00000170703",11395
"ENSG00000170727",6555
"ENSG00000170734",7386
"ENSG00000170745",5660
"ENSG00000170759",6371
"ENSG00000170775",3021
"ENSG00000170776",30651
"ENSG00000170779",4049
"ENSG00000170791",15582
"ENSG00000170801",3898
"ENSG00000170802",5623
"ENSG00000170827",1249
"ENSG00000170832",11830
"ENSG00000170835",2384
"ENSG00000170836",5454
"ENSG00000170846",3498
"ENSG00000170848",9618
"ENSG00000170852",7331
"ENSG00000170854",12797
"ENSG00000170855",2335
"ENSG00000170860",3815
"ENSG00000170871",12886
"ENSG00000170873",19258
"ENSG00000170876",4249
"ENSG00000170881",3104
"ENSG00000170889",8622
"ENSG00000170890",1262
"ENSG00000170891",1796
"ENSG00000170892",5870
"ENSG00000170899",5224
"ENSG00000170903",6823
"ENSG00000170906",5218
"ENSG00000170909",5401
"ENSG00000170915",9975
"ENSG00000170917",11131
"ENSG00000170919",14924
"ENSG00000170921",31516
"ENSG00000170946",11778
"ENSG00000170949",21244
"ENSG00000170954",21393
"ENSG00000170955",3761
"ENSG00000170959",20223
"ENSG00000170961",4190
"ENSG00000170962",7429
"ENSG00000170965",3198
"ENSG00000170989",4177
"ENSG00000171016",11055
"ENSG00000171017",6036
"ENSG00000171033",6131
"ENSG00000171044",11679
"ENSG00000171045",5895
"ENSG00000171051",3390
"ENSG00000171055",14235
"ENSG00000171056",4969
"ENSG00000171067",6188
"ENSG00000171084",5912
"ENSG00000171094",8554
"ENSG00000171097",8039
"ENSG00000171100",8908
"ENSG00000171103",4051
"ENSG00000171105",14733
"ENSG00000171109",11289
"ENSG00000171116",1963
"ENSG00000171119",1109
"ENSG00000171121",6742
"ENSG00000171129",3071
"ENSG00000171130",9921
"ENSG00000171132",12839
"ENSG00000171135",2035
"ENSG00000171148",7763
"ENSG00000171150",8829
"ENSG00000171155",3105
"ENSG00000171159",3290
"ENSG00000171160",6845
"ENSG00000171161",5647
"ENSG00000171163",22503
"ENSG00000171169",6754
"ENSG00000171174",6049
"ENSG00000171189",7759
"ENSG00000171202",3099
"ENSG00000171204",6909
"ENSG00000171206",4616
"ENSG00000171208",11773
"ENSG00000171217",1209
"ENSG00000171219",6829
"ENSG00000171222",2629
"ENSG00000171223",1815
"ENSG00000171224",2211
"ENSG00000171227",3824
"ENSG00000171234",4409
"ENSG00000171241",7085
"ENSG00000171243",4280
"ENSG00000171246",10107
"ENSG00000171262",7567
"ENSG00000171282",13184
"ENSG00000171291",8278
"ENSG00000171295",8496
"ENSG00000171298",8098
"ENSG00000171302",10674
"ENSG00000171307",11180
"ENSG00000171310",8941
"ENSG00000171311",6089
"ENSG00000171314",3514
"ENSG00000171316",21323
"ENSG00000171320",13164
"ENSG00000171345",4684
"ENSG00000171357",1854
"ENSG00000171365",12566
"ENSG00000171368",5116
"ENSG00000171385",9509
"ENSG00000171388",6262
"ENSG00000171408",5904
"ENSG00000171421",2709
"ENSG00000171425",3243
"ENSG00000171428",9571
"ENSG00000171443",2851
"ENSG00000171444",43377
"ENSG00000171448",6490
"ENSG00000171450",2500
"ENSG00000171451",9531
"ENSG00000171453",7271
"ENSG00000171456",16472
"ENSG00000171462",3403
"ENSG00000171466",20281
"ENSG00000171467",10585
"ENSG00000171469",15064
"ENSG00000171471",1588
"ENSG00000171475",16739
"ENSG00000171476",13689
"ENSG00000171488",12157
"ENSG00000171490",9762
"ENSG00000171492",10393
"ENSG00000171496",1061
"ENSG00000171497",3206
"ENSG00000171502",13381
"ENSG00000171503",7085
"ENSG00000171509",12378
"ENSG00000171517",5936
"ENSG00000171522",6458
"ENSG00000171530",5422
"ENSG00000171533",9353
"ENSG00000171552",10340
"ENSG00000171566",9192
"ENSG00000171574",12272
"ENSG00000171596",3298
"ENSG00000171603",10082
"ENSG00000171604",11928
"ENSG00000171606",19074
"ENSG00000171608",10162
"ENSG00000171612",3854
"ENSG00000171617",8847
"ENSG00000171621",5545
"ENSG00000171631",12901
"ENSG00000171634",22886
"ENSG00000171649",12045
"ENSG00000171658",4574
"ENSG00000171680",15388
"ENSG00000171681",25422
"ENSG00000171695",1087
"ENSG00000171700",3580
"ENSG00000171703",10689
"ENSG00000171714",7437
"ENSG00000171720",10224
"ENSG00000171723",12395
"ENSG00000171724",4440
"ENSG00000171729",7354
"ENSG00000171735",16552
"ENSG00000171747",5200
"ENSG00000171757",10761
"ENSG00000171763",7781
"ENSG00000171766",12328
"ENSG00000171777",12155
"ENSG00000171786",2563
"ENSG00000171790",7195
"ENSG00000171791",13359
"ENSG00000171792",7161
"ENSG00000171793",10086
"ENSG00000171798",8929
"ENSG00000171804",15129
"ENSG00000171806",2428
"ENSG00000171811",14662
"ENSG00000171812",6906
"ENSG00000171813",4936
"ENSG00000171817",14797
"ENSG00000171819",2845
"ENSG00000171823",2411
"ENSG00000171824",10866
"ENSG00000171827",7888
"ENSG00000171840",3384
"ENSG00000171843",15006
"ENSG00000171847",4545
"ENSG00000171848",7817
"ENSG00000171853",15511
"ENSG00000171858",2394
"ENSG00000171860",2655
"ENSG00000171861",3633
"ENSG00000171862",11085
"ENSG00000171863",9678
"ENSG00000171864",3980
"ENSG00000171865",4824
"ENSG00000171867",4477
"ENSG00000171872",3826
"ENSG00000171873",2677
"ENSG00000171877",14440
"ENSG00000171889",745
"ENSG00000171903",8880
"ENSG00000171914",23934
"ENSG00000171928",10363
"ENSG00000171931",11715
"ENSG00000171940",11627
"ENSG00000171943",1902
"ENSG00000171951",3709
"ENSG00000171953",9541
"ENSG00000171960",3136
"ENSG00000171962",15296
"ENSG00000171970",4418
"ENSG00000171984",2503
"ENSG00000171988",21885
"ENSG00000171989",1664
"ENSG00000171992",21989
"ENSG00000172000",3351
"ENSG00000172005",1748
"ENSG00000172006",9934
"ENSG00000172007",5137
"ENSG00000172009",12069
"ENSG00000172014",5535
"ENSG00000172020",2297
"ENSG00000172031",2439
"ENSG00000172037",15577
"ENSG00000172046",12517
"ENSG00000172053",13579
"ENSG00000172057",6002
"ENSG00000172058",7570
"ENSG00000172059",5523
"ENSG00000172061",14946
"ENSG00000172062",7034
"ENSG00000172071",8323
"ENSG00000172081",7625
"ENSG00000172086",1753
"ENSG00000172113",13855
"ENSG00000172115",5777
"ENSG00000172123",8713
"ENSG00000172137",3157
"ENSG00000172139",7641
"ENSG00000172156",1079
"ENSG00000172159",7802
"ENSG00000172164",9202
"ENSG00000172167",10478
"ENSG00000172171",5458
"ENSG00000172172",6700
"ENSG00000172175",9501
"ENSG00000172179",1354
"ENSG00000172183",13162
"ENSG00000172186",594
"ENSG00000172197",4443
"ENSG00000172201",2344
"ENSG00000172215",8193
"ENSG00000172216",1837
"ENSG00000172232",2630
"ENSG00000172239",8346
"ENSG00000172244",5925
"ENSG00000172247",2194
"ENSG00000172250",3486
"ENSG00000172260",19498
"ENSG00000172262",20415
"ENSG00000172264",15046
"ENSG00000172269",17463
"ENSG00000172270",8625
"ENSG00000172273",16188
"ENSG00000172292",7608
"ENSG00000172296",8115
"ENSG00000172297",2635
"ENSG00000172301",3392
"ENSG00000172315",5527
"ENSG00000172318",7262
"ENSG00000172331",4024
"ENSG00000172332",2567
"ENSG00000172336",1410
"ENSG00000172339",9972
"ENSG00000172340",3303
"ENSG00000172345",10312
"ENSG00000172346",3375
"ENSG00000172348",4092
"ENSG00000172349",22161
"ENSG00000172350",9956
"ENSG00000172354",8579
"ENSG00000172361",1851
"ENSG00000172365",1049
"ENSG00000172366",3811
"ENSG00000172375",17349
"ENSG00000172379",15144
"ENSG00000172380",4867
"ENSG00000172382",8503
"ENSG00000172399",2597
"ENSG00000172403",17250
"ENSG00000172409",8358
"ENSG00000172425",2373
"ENSG00000172426",4527
"ENSG00000172428",2711
"ENSG00000172432",11708
"ENSG00000172456",10796
"ENSG00000172458",3681
"ENSG00000172460",6664
"ENSG00000172465",2715
"ENSG00000172466",21112
"ENSG00000172469",6232
"ENSG00000172476",4471
"ENSG00000172493",20225
"ENSG00000172497",3768
"ENSG00000172500",8034
"ENSG00000172508",17019
"ENSG00000172530",13222
"ENSG00000172531",7125
"ENSG00000172534",17095
"ENSG00000172543",2622
"ENSG00000172548",6252
"ENSG00000172572",11230
"ENSG00000172575",9517
"ENSG00000172586",2037
"ENSG00000172590",9331
"ENSG00000172594",3659
"ENSG00000172602",5509
"ENSG00000172613",7414
"ENSG00000172638",14853
"ENSG00000172650",5060
"ENSG00000172660",11071
"ENSG00000172661",8297
"ENSG00000172663",10398
"ENSG00000172667",11931
"ENSG00000172671",11877
"ENSG00000172687",5713
"ENSG00000172716",10976
"ENSG00000172717",7089
"ENSG00000172725",6227
"ENSG00000172728",14904
"ENSG00000172731",6480
"ENSG00000172732",14278
